Geneid,SingleDST_18,SingleDST_20,SingleDST_22,Listeria_58,Listeria_61,Listeria_62,Listeria_66,Naive_11,Naive_16,Naive_38,Naive_56,Naive_82,Naive_85,Tolerant_34,Tolerant_36,Tolerant_68,Tolerant_70,Tolerant_72
ENSMUSG00000089654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040701,3592,5647,5063,2925,1040,2299,1743,2794,5240,2745,4774,2641,4920,3095,1340,1082,2572,1272
ENSMUSG00000072600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ENSMUSG00000022208,1,1,2,0,0,0,0,5,0,1,0,0,0,3,1,0,1,6
ENSMUSG00000090166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089901,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000077492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090265,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ENSMUSG00000115077,0,0,0,0,0,0,0,0,0,8,0,0,0,0,75,0,0,0
ENSMUSG00000053961,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115724,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
ENSMUSG00000090109,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
ENSMUSG00000072598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090051,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000022209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115683,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUSG00000114987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000115125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
ENSMUSG00000115322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060680,121,85,88,57,92,80,62,55,51,41,35,34,37,86,87,130,107,95
ENSMUSG00000090249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115488,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
ENSMUSG00000090259,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000115794,0,0,0,15,0,0,0,0,26,4,4,3,28,0,0,0,0,0
ENSMUSG00000072596,31,110,72,0,0,0,0,222,233,30,318,226,326,0,0,34,0,0
ENSMUSG00000115235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000115294,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115160,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,1,3
ENSMUSG00000115287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022210,827,1042,1006,393,758,1079,383,706,1339,801,1002,439,986,761,118,521,522,457
ENSMUSG00000091725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090379,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
ENSMUSG00000096081,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000072574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115801,10,6,6,2,13,7,10,8,9,26,19,6,1,3,138,5,8,8
ENSMUSG00000092165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
ENSMUSG00000093949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000115321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000114250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071489,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085500,20,19,7,90,80,9,94,1,0,1,5,0,4,32,321,70,141,160
ENSMUSG00000115268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000115487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000115500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105372,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075042,8,1,1,43,19,0,26,41,0,1,0,0,0,0,31,26,12,50
ENSMUSG00000115344,2,17,0,46,17,41,9,0,0,0,0,0,1,38,73,53,10,13
ENSMUSG00000090709,122,26,269,1029,468,509,749,4,0,62,0,0,24,985,1444,664,965,454
ENSMUSG00000037759,258,385,306,5298,3762,4931,2335,19,42,33,23,75,126,9230,2890,2154,3390,1848
ENSMUSG00000115735,8,0,0,93,112,147,40,0,0,8,0,0,1,254,123,260,63,12
ENSMUSG00000114974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ENSMUSG00000115814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022211,0,4,0,1,1,19,2,1,1,1,1,1,1,1,0,2,0,2
ENSMUSG00000021830,933,1114,580,614,433,1012,342,656,1394,1136,1579,660,1571,660,208,443,367,795
ENSMUSG00000082463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
ENSMUSG00000022212,0,0,0,1,2,0,0,0,1,1,1,1,1,2,1,1,0,0
ENSMUSG00000049092,15,80,132,138,17,7,38,65,24,87,5,28,33,60,26,51,45,125
ENSMUSG00000115373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUSG00000040632,0,1,0,1,0,0,0,0,0,1,0,1,0,1,62,0,0,1
ENSMUSG00000115778,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENSMUSG00000115622,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUSG00000021831,1118,1227,1159,1433,709,1359,1081,929,1904,828,1172,1297,1293,2733,435,1186,999,1161
ENSMUSG00000021832,6259,5246,5393,6093,6457,7061,4636,5179,6771,4325,6347,6679,7063,8781,8378,6819,6468,4263
ENSMUSG00000040618,735,1317,647,1095,276,768,762,603,1069,652,714,313,1086,436,663,510,788,1452
ENSMUSG00000053588,53,69,1,30,72,110,134,49,65,20,19,55,19,113,1,205,4,59
ENSMUSG00000053205,217,142,56,113,106,189,151,183,111,258,136,161,128,100,101,308,276,265
ENSMUSG00000037722,66,96,65,102,144,138,125,49,118,67,142,109,101,176,74,132,183,130
ENSMUSG00002075002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037712,0,0,0,0,0,1,1,0,0,16,1,1,0,1,4,1,0,1
ENSMUSG00002074854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115275,0,0,0,1,0,1,1,0,1,50,1,0,1,1,1,2,0,1
ENSMUSG00000115324,2,1,0,0,3,0,0,4,2,5,2,2,0,0,0,5,2,3
ENSMUSG00000115846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000115702,1,0,2,0,0,0,8,4,0,2,0,4,0,0,1,2,2,8
ENSMUSG00000115391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085913,9,148,31,37,1,7,6,1,0,46,0,30,29,2,1,1,7,28
ENSMUSG00000115553,21,20,44,16,0,0,0,36,0,20,8,1,4,10,0,41,20,50
ENSMUSG00000022214,5368,7437,4427,4739,2631,3789,2741,4154,7969,4515,7219,5064,6721,3214,6106,2759,3299,3753
ENSMUSG00000086341,3,14,2,11,8,5,4,5,5,0,10,10,7,2,69,19,7,4
ENSMUSG00000022215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000022216,35315,35123,28300,26397,34272,40780,22520,31443,29260,22164,26600,20900,29019,40856,38629,42663,38057,26174
ENSMUSG00000037697,1059,1589,2220,1044,448,901,974,737,993,770,829,586,1120,880,1454,589,640,1307
ENSMUSG00000022217,2249,2954,2217,1588,1586,2745,1385,1508,1073,1322,1460,1918,1452,1944,2150,2720,2829,1153
ENSMUSG00000115148,89,46,0,6,62,0,27,50,0,109,21,24,54,0,56,0,0,249
ENSMUSG00000093167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086124,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000082475,20,14,21,7,20,12,11,31,25,14,7,2,23,29,30,14,22,21
ENSMUSG00000082662,13,6,12,6,8,13,4,11,8,4,5,5,6,9,13,6,8,8
ENSMUSG00000085866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084276,21,18,23,17,17,17,22,30,20,30,9,5,21,23,34,20,28,24
ENSMUSG00000081840,2,0,0,0,2,0,0,0,0,1,0,0,3,1,0,6,0,0
ENSMUSG00000115382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ENSMUSG00000115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
ENSMUSG00000083169,6,0,0,0,2,0,0,2,0,3,4,1,0,0,3,3,0,0
ENSMUSG00000102763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044285,4447,3990,3800,4308,7021,10646,3862,3718,4240,1741,2416,3116,3098,5088,4681,10399,10611,3934
ENSMUSG00000079261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000086168,0,0,0,0,0,0,0,0,0,1,2,0,0,16,0,0,0,0
ENSMUSG00000115168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
ENSMUSG00000115296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000115828,2,5,2,6,9,16,13,6,3,6,3,1,3,10,3,17,10,17
ENSMUSG00000115015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000115421,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115690,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0
ENSMUSG00000079197,36313,33773,30980,21541,36510,41297,21284,27579,24844,18968,20064,20087,21872,29617,29860,44897,32983,20085
ENSMUSG00000037628,1,22,44,31,63,72,56,0,0,14,150,16,30,114,21,299,0,34
ENSMUSG00000015759,3761,4138,3518,2760,2381,4091,2108,2856,3171,2639,2600,2018,3287,3769,2282,4167,3778,3014
ENSMUSG00000115003,46,33,18,14,12,14,5,37,18,41,20,14,31,0,79,11,28,0
ENSMUSG00000115041,0,0,0,22,0,0,0,23,0,6,0,0,0,0,0,0,0,59
ENSMUSG00000047098,1384,1739,1887,1081,869,1091,1190,1064,1871,2292,1534,516,1653,553,966,1204,1324,2242
ENSMUSG00000062014,3283,3421,2596,1903,2436,3326,2303,3366,3439,3138,3491,3389,4282,3469,3370,3202,2304,2875
ENSMUSG00000061510,168,507,286,81,132,323,115,258,182,78,34,128,165,218,368,401,207,241
ENSMUSG00000055128,749,566,469,811,806,594,379,576,588,561,248,469,516,766,420,653,603,612
ENSMUSG00000115417,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,2,29,0
ENSMUSG00000115100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000002325,8645,9516,6195,13016,7619,14092,9401,7478,7897,6819,12891,9069,10975,11599,7828,4900,8289,5053
ENSMUSG00000063142,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1
ENSMUSG00000002324,2,54,1,1,22,6,11,1,3,20,11,2,10,92,24,3,3,155
ENSMUSG00000114803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000114751,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114722,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0
ENSMUSG00000090381,22,11,12,12,22,13,14,34,9,8,10,5,3,20,36,4,4,36
ENSMUSG00000118519,21,18,6,4,8,3,5,6,14,18,2,4,10,15,49,6,6,14
ENSMUSG00000105723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002319,391,407,603,225,184,345,402,366,756,589,470,198,556,304,469,323,440,648
ENSMUSG00000115232,1,0,1,0,8,2,0,0,5,2,0,2,0,5,6,5,8,1
ENSMUSG00000021838,0,2,0,0,0,0,12,17,0,0,1,4,0,0,3,10,0,2
ENSMUSG00000115410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
ENSMUSG00000114996,4,1,3,6,6,8,6,4,6,2,2,0,1,6,8,13,15,14
ENSMUSG00000099036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
ENSMUSG00000072589,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000115207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037580,3372,3569,2606,3701,3863,5582,3575,1118,1557,979,1270,862,1064,5621,3404,5029,4761,3830
ENSMUSG00000115098,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,1
ENSMUSG00000115764,39,24,30,3,22,54,45,0,0,17,0,0,0,1,0,189,50,206
ENSMUSG00000115566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002320,2002,2748,1873,3240,1327,1961,1392,2649,3138,2245,4128,2367,3567,3603,862,661,2641,1707
ENSMUSG00000115222,125,87,50,59,15,43,41,54,64,239,117,236,211,2,13,100,102,2
ENSMUSG00000007591,46,77,0,82,43,65,7,2,102,116,87,57,50,0,91,0,63,0
ENSMUSG00000115600,0,18,0,0,0,0,0,0,0,8,6,0,2,0,0,0,11,12
ENSMUSG00000002329,9338,7409,7445,6890,6770,7775,3610,5553,7119,4588,5601,5185,6154,9223,4204,6499,7573,5633
ENSMUSG00000010376,13899,12342,11753,9632,16504,17423,9456,9743,10281,8773,7722,9300,8678,13215,16339,23262,18619,13651
ENSMUSG00000002326,1295,1527,1392,1287,1313,1712,629,1257,1552,1159,1379,965,1672,972,1237,1221,1794,882
ENSMUSG00000007589,2116,2877,2202,2469,1395,2712,1552,2705,4698,2848,4304,2674,4199,2276,1200,1076,2394,1585
ENSMUSG00000115154,0,0,0,3,0,0,0,0,4,0,1,6,1,0,1,0,5,0
ENSMUSG00000088402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000022218,0,1,0,1,0,0,92,1,0,0,0,26,0,1,0,0,0,1
ENSMUSG00000040472,3142,3295,3242,2424,1190,2454,1246,3641,4771,2943,4450,3164,5013,1953,1580,504,2265,1886
ENSMUSG00000002332,1502,2001,1843,1466,1133,2058,842,1694,1815,900,1643,1531,1424,1189,314,1316,1633,908
ENSMUSG00000019297,1781,1709,1541,1974,1144,1706,1037,2102,2806,2349,2222,1697,2497,1613,1726,723,1572,2186
ENSMUSG00000022219,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000040432,0,1,1,2,0,1,0,0,0,0,0,0,0,0,22,0,0,1
ENSMUSG00000046908,0,0,0,1,0,0,7,0,0,18,0,0,22,4,9,68,1,0
ENSMUSG00000022220,2,0,1,0,0,10,0,1,0,1,0,1,1,0,7,0,1,1
ENSMUSG00000022221,3174,3124,2760,2027,1410,1790,1035,1465,2974,1631,3089,2848,3034,1882,1065,1161,2055,1404
ENSMUSG00000023411,0,0,1,0,0,0,5,2,0,1,2,1,1,3,1,0,1,1
ENSMUSG00000075592,38,74,53,22,32,0,62,0,0,0,30,1,2,12,2,37,1,155
ENSMUSG00000040380,0,0,0,10,40,0,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUSG00000047153,1625,1766,2185,1468,1015,1199,1430,1027,1856,1320,1125,704,1591,1436,2508,1148,1530,1709
ENSMUSG00000022223,872,859,815,978,691,983,520,885,1336,772,999,829,1134,1014,1439,817,1051,976
ENSMUSG00000114978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022225,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
ENSMUSG00000115757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058581,26,27,30,33,12,40,20,24,28,28,24,34,37,31,27,35,24,23
ENSMUSG00000022227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000098961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040314,1,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000022156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000040284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000114908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000015443,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
ENSMUSG00000114303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENSMUSG00000114392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000015441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079186,15,65,0,0,43,0,31,0,15,0,25,9,9,0,0,0,39,0
ENSMUSG00000077160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097936,11,5,4,6,7,7,1,6,1,1,0,2,1,14,3,5,1,11
ENSMUSG00000015437,81,18,38,731,94,0,794,63,0,2,0,26,108,0,0,0,114,420
ENSMUSG00000114820,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,1,1,3
ENSMUSG00000022229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000114345,0,0,0,0,0,0,0,0,0,13,2,0,0,0,222,0,0,0
ENSMUSG00000000365,0,11,1,0,0,0,0,51,0,0,0,2,0,12,1,0,1,5
ENSMUSG00000088761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000064128,261,656,538,418,104,300,320,380,987,454,1252,1320,1089,493,238,635,708,842
ENSMUSG00002075720,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000054509,1230,2115,1581,2024,1219,1901,2058,1874,400,1374,1073,542,961,1985,2909,1853,1431,2968
ENSMUSG00000090038,4,20,2,14,15,2,7,20,0,37,6,9,13,70,17,1,2,15
ENSMUSG00000110165,48,53,44,40,29,98,24,172,29,117,1,84,98,69,48,44,153,26
ENSMUSG00000079184,4058,4101,2488,4142,4467,4615,3425,2931,3115,2583,1992,2328,2784,3471,3670,5716,4500,6575
ENSMUSG00000093814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114252,0,5,2,2,14,9,6,4,0,8,4,10,3,5,0,5,4,0
ENSMUSG00000114877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114919,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000114304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114445,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000114636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058317,42,26,2,104,35,20,9,150,121,235,275,350,319,0,25,32,110,131
ENSMUSG00000083606,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
ENSMUSG00000077689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114529,0,6,2,8,8,6,10,5,6,2,6,9,4,5,4,5,4,2
ENSMUSG00000035129,6,3,3,3,6,5,2,10,2,8,9,7,5,1,2,0,8,7
ENSMUSG00000065858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021774,798,643,1342,545,407,694,569,787,739,532,439,321,620,873,1552,851,586,869
ENSMUSG00000021772,2098,1105,1162,1392,1774,2627,940,954,1317,874,1190,1414,1178,2346,2224,2138,1937,1860
ENSMUSG00000012405,8800,8332,7126,6052,6846,7212,4535,10312,9735,9349,7503,6651,8558,7148,7283,9848,7876,7153
ENSMUSG00000114894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000021775,1766,885,1790,1407,393,769,921,502,1540,908,1007,989,1142,353,1755,749,1016,1172
ENSMUSG00000114678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098079,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
ENSMUSG00000114517,0,0,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0
